id	name	node_type
4886	NPY1R	Gene
490	ATP2B1	Gene
4922	NTS	Gene
4927	NUP88	Gene
492825	ATH13	Gene
494143	CHAC2	Gene
494323	MIR361	Gene
494324	MIR375	Gene
494337	MIR425	Gene
4982	TNFRSF11B	Gene
4985	OPRD1	Gene
4986	OPRK1	Gene
4987	OPRL1	Gene
4988	OPRM1	Gene
5009	OTC	Gene
5010	CLDN11	Gene
5034	P4HB	Gene
50486	G0S2	Gene
5049	PAFAH1B2	Gene
50509	COL5A3	Gene
50618	ITSN2	Gene
5062	PAK2	Gene
5063	PAK3	Gene
5066	PAM	Gene
5069	PAPPA	Gene
50709	H1F4	Gene
50801	KCNK4	Gene
50804	MYEF2	Gene
50848	F11R	Gene
5092	PCBD1	Gene
50999	TMED5	Gene
5101	PCDH9	Gene
51010	EXOSC3	Gene
51013	EXOSC1	Gene
51018	RRP15	Gene
51021	MRPS16	Gene
51024	FIS1	Gene
51053	GMNN	Gene
51081	MRPS7	Gene
51085	MLXIPL	Gene
51090	PLLP	Gene
51150	SDF4	Gene
51182	HSPA14	Gene
51196	PLCE1	Gene
5121	PCP4	Gene
51226	COPZ2	Gene
51292	GMPR2	Gene
51300	TIMMDC1	Gene
51302	CYP39A1	Gene
51324	SPG21	Gene
51330	TNFRSF12A	Gene
51343	FZR1	Gene
5136	PDE1A	Gene
51364	ZMYND10	Gene
51365	PLA1A	Gene
5137	PDE1C	Gene
51373	MRPS17	Gene
5140	PDE3B	Gene
5142	PDE4B	Gene
51466	EVL	Gene
51477	ISYNA1	Gene
515	ATP5PB	Gene
5150	PDE7A	Gene
5151	PDE8A	Gene
5152	PDE9A	Gene
5153	PDE1B	Gene
51537	MTFP1	Gene
51574	LARP7	Gene
5159	PDGFRB	Gene
51604	PIGT	Gene
5163	PDK1	Gene
51631	LUC7L2	Gene
51650	MRPS33	Gene
5166	PDK4	Gene
51692	CPSF3	Gene
517	ATP5MC2	Gene
5170	PDPK1	Gene
51714	SELENOT	Gene
51764	GNG13	Gene
5179	PENK	Gene
518	ATP5MC3	Gene
51807	TUBA8	Gene
5190	PEX6	Gene
5195	PEX14	Gene
5223	PGAM1	Gene
5244	ABCB4	Gene
5255	PHKA1	Gene
5257	PHKB	Gene
52614	ADGRE4	Gene
5286	PIK3C2A	Gene
5294	PIK3CG	Gene
5297	PI4KA	Gene
5298	PI4KB	Gene
5315	PKM	Gene
5318	PKP2	Gene
5331	PLCB3	Gene
5332	PLCB4	Gene
53339	BTBD1	Gene
53343	NUDT9	Gene
53346	TM6SF1	Gene
53353	LRP1B	Gene
5337	PLD1	Gene
53371	NUP54	Gene
5361	PLXNA1	Gene
5362	PLXNA2	Gene
5367	PMCH	Gene
5371	PML	Gene
5373	PMM2	Gene
53938	PPIL3	Gene
54107	POLE3	Gene
5411	PNN	Gene
54212	SNTG1	Gene
5423	POLB	Gene
5426	POLE	Gene
5430	POLR2A	Gene
5433	POLR2D	Gene
54331	GNG2	Gene
54332	GDAP1	Gene
5434	POLR2E	Gene
54361	WNT4	Gene
54431	DNAJC10	Gene
54514	DDX4	Gene
5453	POU3F1	Gene
54534	MRPL50	Gene
54536	EXOC6	Gene
54541	DDIT4	Gene
54584	GNB1L	Gene
54587	MXRA8	Gene
5460	POU5F1	Gene
5467	PPARD	Gene
5469	MED1	Gene
54768	HYDIN	Gene
54788	DNAJB12	Gene
5480	PPIC	Gene
54814	QPCTL	Gene
54828	BCAS3	Gene
54829	ASPN	Gene
54885	TBC1D8B	Gene
54910	SEMA4C	Gene
54926	UBE2R2	Gene
54938	SARS2	Gene
54939	COMMD4	Gene
55001	TTC22	Gene
55005	RMND1	Gene
55031	USP47	Gene
55055	ZWILCH	Gene
5506	PPP1R3A	Gene
5507	PPP1R3C	Gene
55081	IFT57	Gene
55129	ANO10	Gene
55133	SRBD1	Gene
55140	ELP3	Gene
55144	LRRC8D	Gene
55151	TMEM38B	Gene
55154	MSTO1	Gene
55165	CEP55	Gene
55191	NADSYN1	Gene
55273	TMEM100	Gene
55328	RNLS	Gene
55332	DRAM1	Gene
55388	MCM10	Gene
554210	MIR429	Gene
5549	PRELP	Gene
55506	MACROH2A2	Gene
55572	FOXRED1	Gene
55573	CDV3	Gene
55602	CDKN2AIP	Gene
55605	KIF21A	Gene
5564	PRKAB1	Gene
55646	LYAR	Gene
55651	NHP2	Gene
55655	NLRP2	Gene
5566	PRKACA	Gene
5567	PRKACB	Gene
55692	LUC7L	Gene
55697	VAC14	Gene
5570	PKIB	Gene
5571	PRKAG1	Gene
55711	FAR2	Gene
5573	PRKAR1A	Gene
55738	ARFGAP1	Gene
55760	DHX32	Gene
5577	PRKAR2B	Gene
5579	PRKCB	Gene
55829	SELENOS	Gene
5585	PKN1	Gene
55852	TEX2	Gene
5586	PKN2	Gene
55861	DBNDD2	Gene
5587	PRKD1	Gene
5588	PRKCQ	Gene
55905	RNF114	Gene
5592	PRKG1	Gene
55922	NKRF	Gene
55937	APOM	Gene
55970	GNG12	Gene
56034	PDGFC	Gene
5604	MAP2K1	Gene
5605	MAP2K2	Gene
5606	MAP2K3	Gene
5607	MAP2K5	Gene
5618	PRLR	Gene
56254	RNF20	Gene
56261	GPCPD1	Gene
56389	STX5A	Gene
5651	TMPRSS15	Gene
56616	DIABLO	Gene
56624	ASAH2	Gene
5663	PSEN1	Gene
56647	BCCIP	Gene
567	B2M	Gene
56729	RETN	Gene
5683	PSMA2	Gene
5684	PSMA3	Gene
56848	SPHK2	Gene
56852	RAD18	Gene
56892	TCIM	Gene
56898	BDH2	Gene
56924	PAK6	Gene
56925	LXN	Gene
56926	NCLN	Gene
5696	PSMB8	Gene
56993	TOMM22	Gene
56998	CTNNBIP1	Gene
57007	ACKR3	Gene
57038	RARS2	Gene
57045	TWSG1	Gene
5713	PSMD7	Gene
57149	LYRM1	Gene
5716	PSMD10	Gene
57213	SPRYD7	Gene
5727	PTCH1	Gene
5728	PTEN	Gene
5733	PTGER3	Gene
574030	MIR362	Gene
574032	MIR20B	Gene
57419	SLC24A3	Gene
5744	PTHLH	Gene
574450	MIR493	Gene
57447	NDRG2	Gene
57448	BIRC6	Gene
574513	MIR508	Gene
57488	ESYT2	Gene
57521	RPTOR	Gene
57549	IGSF9	Gene
57551	TAOK1	Gene
57573	ZNF471	Gene
57614	RELCH	Gene
57665	RDH14	Gene
5768	QSOX1	Gene
57689	LRRC4C	Gene
57707	MEAK7	Gene
5771	PTPN2	Gene
57715	SEMA4G	Gene
57721	METTL14	Gene
5774	PTPN3	Gene
57761	TRIB3	Gene
578	BAK1	Gene
5789	PTPRD	Gene
5792	PTPRF	Gene
5793	PTPRG	Gene
5800	PTPRO	Gene
5801	PTPRR	Gene
5819	NECTIN2	Gene
5829	PXN	Gene
5837	PYGM	Gene
58494	JAM2	Gene
58510	PRODH2	Gene
58515	SELENOK	Gene
5879	RAC1	Gene
5880	RAC2	Gene
5886	RAD23A	Gene
5890	RAD51B	Gene
5898	RALA	Gene
5899	RALB	Gene
5903	RANBP2	Gene
5906	RAP1A	Gene
5912	RAP2B	Gene
5914	RARA	Gene
59285	CACNG6	Gene
59307	SIGIRR	Gene
5973	RENBP	Gene
5977	DPF2	Gene
5985	RFC5	Gene
5999	RGS4	Gene
6002	RGS12	Gene
6039	RNASE6	Gene
60491	NIF3L1	Gene
6050	RNH1	Gene
60558	GUF1	Gene
60560	NAA35	Gene
60678	EEFSEC	Gene
6092	ROBO2	Gene
6146	RPL22	Gene
6159	RPL29	Gene
6183	MRPS12	Gene
6192	RPS4Y1	Gene
6195	RPS6KA1	Gene
623	BDKRB1	Gene
6261	RYR1	Gene
6263	RYR3	Gene
6274	S100A3	Gene
6276	S100A5	Gene
6286	S100P	Gene
6294	SAFB	Gene
6332	SCN7A	Gene
6338	SCNN1B	Gene
635	BHMT	Gene
6375	XCL1	Gene
6376	CX3CL1	Gene
6386	SDCBP	Gene
6389	SDHA	Gene
639	PRDM1	Gene
63908	NAPB	Gene
63934	ZNF667	Gene
64065	PERP	Gene
64093	SMOC1	Gene
64145	RBSN	Gene
6421	SFPQ	Gene
64210	MMS19	Gene
64218	SEMA4A	Gene
64225	ATL2	Gene
6423	SFRP2	Gene
6424	SFRP4	Gene
64328	XPO4	Gene
643866	CBLN3	Gene
644	BLVRA	Gene
64422	ATG3	Gene
6444	SGCD	Gene
6453	ITSN1	Gene
645323	MIR9-2HG	Gene
6457	SH3GL3	Gene
646486	FABP12	Gene
64689	GORASP1	Gene
64708	COPS7B	Gene
6472	SHMT2	Gene
64756	ATPAF1	Gene
64802	NMNAT1	Gene
64805	P2RY12	Gene
6484	ST3GAL4	Gene
64852	TUT1	Gene
649	BMP1	Gene
64978	MRPL38	Gene
64983	MRPL32	Gene
6502	SKP2	Gene
6505	SLC1A1	Gene
6509	SLC1A4	Gene
651	BMP3	Gene
65108	MARCKSL1	Gene
6511	SLC1A6	Gene
6514	SLC2A2	Gene
652	BMP4	Gene
6520	SLC3A2	Gene
65263	PYCR3	Gene
653	BMP5	Gene
6531	SLC6A3	Gene
6542	SLC7A2	Gene
6560	SLC12A4	Gene
6571	SLC18A2	Gene
6585	SLIT1	Gene
65979	PHACTR4	Gene
65982	ZSCAN18	Gene
6609	SMPD1	Gene
661	POLR3D	Gene
6613	SUMO2	Gene
6615	SNAI1	Gene
6637	SNRPG	Gene
664616	MIR487B	Gene
6647	SOD1	Gene
664701	ZNF826P	Gene
665	BNIP3L	Gene
6652	SORD	Gene
6657	SOX2	Gene
6674	SPAG1	Gene
66832	RSPH3A	Gene
6700	SPRR2A	Gene
6709	SPTAN1	Gene
6710	SPTB	Gene
6727	SRP14	Gene
6733	SRPK2	Gene
67441	ISOC2B	Gene
6749	SSRP1	Gene
6774	STAT3	Gene
6776	STAT5A	Gene
6790	AURKA	Gene
67939	PRORSD1	Gene
6812	STXBP1	Gene
68312	GSTM7	Gene
6834	SURF1	Gene
6845	VAMP7	Gene
6850	SYK	Gene
6857	SYT1	Gene
6867	TACC1	Gene
6869	TACR1	Gene
6876	TAGLN	Gene
688	KLF5	Gene
689	BTF3	Gene
6890	TAP1	Gene
6898	TAT	Gene
6905	TBCE	Gene
6921	ELOC	Gene
693124	MIR532	Gene
693132	MIR549A	Gene
693170	MIR585	Gene
693202	MIR617	Gene
693207	MIR622	Gene
693223	MIR638	Gene
693225	MIR640	Gene
69668	CCDC115	Gene
7014	TERF2	Gene
7031	TFF1	Gene
7039	TGFA	Gene
7043	TGFB3	Gene
7046	TGFBR1	Gene
7051	TGM1	Gene
7057	THBS1	Gene
7060	THBS4	Gene
7064	THOP1	Gene
708	C1QBP	Gene
7082	TJP1	Gene
7083	TK1	Gene
7099	TLR4	Gene
7132	TNFRSF1A	Gene
7133	TNFRSF1B	Gene
7138	TNNT1	Gene
718	C3	Gene
719	C3AR1	Gene
72	ACTG2	Gene
7257	TSNAX	Gene
7266	DNAJC7	Gene
7295	TXN	Gene
7296	TXNRD1	Gene
7298	TYMS	Gene
7307	U2AF1	Gene
7321	UBE2D1	Gene
7323	UBE2D3	Gene
7337	UBE3A	Gene
7345	UCHL1	Gene
7347	UCHL3	Gene
73656	MS4A6C	Gene
7368	UGT8	Gene
7374	UNG	Gene
7398	USP1	Gene
7404	UTY	Gene
7422	VEGFA	Gene
7430	EZR	Gene
7431	VIM	Gene
7434	VIPR2	Gene
7436	VLDLR	Gene
7443	VRK1	Gene
7448	VTN	Gene
7453	WARS1	Gene
7454	WAS	Gene
74558	GVIN1	Gene
7472	WNT2	Gene
7476	WNT7A	Gene
7544	ZFY	Gene
7643	ZNF90	Gene
777	CACNA1E	Gene
780	DDR1	Gene
7867	MAPKAPK3	Gene
79019	CENPM	Gene
79026	AHNAK	Gene
79068	FTO	Gene
79073	TMEM109	Gene
79188	TMEM43	Gene
793	CALB1	Gene
79411	GLB1L	Gene
79590	MRPL24	Gene
79611	ACSS3	Gene
7965	AIMP2	Gene
79660	PPP1R3B	Gene
79670	TUT7	Gene
79672	FN3KRP	Gene
79713	IGFLR1	Gene
79731	NARS2	Gene
79767	ELMO3	Gene
7980	TFPI2	Gene
79814	AGMAT	Gene
79868	ALG13	Gene
79933	SYNPO2L	Gene
79934	COQ8B	Gene
80055	PGAP1	Gene
80144	FRAS1	Gene
80222	TARS2	Gene
80310	PDGFD	Gene
80313	LRRC27	Gene
80318	GKAP1	Gene
8038	ADAM12	Gene
8061	FOSL1	Gene
80700	UBXN6	Gene
808	CALM3	Gene
80824	DUSP16	Gene
80829	ZFP91	Gene
80854	SETD7	Gene
80856	LNPK	Gene
811	CALR	Gene
814	CAMK4	Gene
815	CAMK2A	Gene
81532	MOB2	Gene
816	CAMK2B	Gene
81610	FAM83D	Gene
81631	MAP1LC3B	Gene
8165	AKAP1	Gene
8175	SF3A2	Gene
81892	SLIRP	Gene
81931	ZNF93	Gene
8202	NCOA3	Gene
8204	NRIP1	Gene
8266	UBL4A	Gene
8284	KDM5D	Gene
8287	USP9Y	Gene
8315	BRAP	Gene
8321	FZD1	Gene
8323	FZD6	Gene
8324	FZD7	Gene
83417	FCRL4	Gene
83443	SF3B5	Gene
83483	PLVAP	Gene
83590	TMUB1	Gene
83607	AMMECR1L	Gene
83641	FAM107B	Gene
83666	PARP9	Gene
83729	INHBE	Gene
83734	ATG10	Gene
8379	MAD1L1	Gene
8395	PIP5K1B	Gene
8408	ULK1	Gene
84109	QRFPR	Gene
84152	PPP1R1B	Gene
8425	LTBP4	Gene
8431	NR0B2	Gene
8435	SOAT2	Gene
845	CASQ2	Gene
84522	JAGN1	Gene
84552	PARD6G	Gene
84678	KDM2B	Gene
84695	LOXL3	Gene
84706	GPT2	Gene
84803	GPAT3	Gene
84807	NFKBID	Gene
84823	LMNB2	Gene
84867	PTPN5	Gene
84898	PLXDC2	Gene
84909	AOPEP	Gene
84971	ATG4D	Gene
84985	FAM83A	Gene
8527	DGKD	Gene
8531	YBX3	Gene
85358	SHANK3	Gene
8544	PIR	Gene
8546	AP3B1	Gene
85465	SELENOI	Gene
8555	CDC14B	Gene
8569	MKNK1	Gene
857	CAV1	Gene
8572	PDLIM4	Gene
8575	PRKRA	Gene
8622	PDE8B	Gene
8624	PSMG1	Gene
8626	TP63	Gene
8648	NCOA1	Gene
8653	DDX3Y	Gene
8654	PDE5A	Gene
8678	BECN1	Gene
8701	DNAH11	Gene
871	SERPINH1	Gene
87769	GGACT	Gene
88	ACTN2	Gene
8826	IQGAP1	Gene
8828	NRP2	Gene
8831	SYNGAP1	Gene
8834	TMEM11	Gene
8851	CDK5R1	Gene
8854	ALDH1A2	Gene
8877	SPHK1	Gene
8880	FUBP1	Gene
8882	ZPR1	Gene
8976	WASL	Gene
89796	NAV1	Gene
89910	UBE3B	Gene
89953	KLC4	Gene
8997	KALRN	Gene
90268	OTULIN	Gene
90273	CEACAM21	Gene
9037	SEMA5A	Gene
90580	TIMM29	Gene
90637	ZFAND2A	Gene
90649	ZNF486	Gene
90678	LRSAM1	Gene
9076	CLDN1	Gene
9086	EIF1AY	Gene
9112	MTA1	Gene
9125	CNOT9	Gene
91373	UAP1L1	Gene
9140	ATG12	Gene
9146	HGS	Gene
91543	RSAD2	Gene
9162	DGKI	Gene
9166	EBAG9	Gene
91694	LONRF1	Gene
91768	CABLES1	Gene
91975	ZNF300	Gene
92014	SLC25A51	Gene
9204	ZMYM6	Gene
9209	LRRFIP2	Gene
92106	OXNAD1	Gene
922	CD5L	Gene
9236	CCPG1	Gene
92399	MRRF	Gene
9249	DHRS3	Gene
92745	SLC38A5	Gene
929	CD14	Gene
9319	TRIP13	Gene
9325	TRIP4	Gene
9329	GTF3C4	Gene
9342	SNAP29	Gene
9352	TXNL1	Gene
9375	TM9SF2	Gene
9394	HS6ST1	Gene
9403	SELENOF	Gene
94097	SFXN5	Gene
9414	TJP2	Gene
9427	ECEL1	Gene
9444	QKI	Gene
9446	GSTO1	Gene
9454	HOMER3	Gene
9456	HOMER1	Gene
9465	AKAP7	Gene
947	CD34	Gene
9470	EIF4E2	Gene
9474	ATG5	Gene
9475	ROCK2	Gene
9482	STX8	Gene
9491	PSMF1	Gene
9495	AKAP5	Gene
9510	ADAMTS1	Gene
9517	SPTLC2	Gene
9531	BAG3	Gene
9563	H6PD	Gene
9564	BCAR1	Gene
9570	GOSR2	Gene
9589	WTAP	Gene
9590	AKAP12	Gene
9611	NCOR1	Gene
9612	NCOR2	Gene
96459	FNIP1	Gene
9651	PLCH2	Gene
9665	MARF1	Gene
9687	GREB1	Gene
9720	CCDC144A	Gene
9723	SEMA3E	Gene
9734	HDAC9	Gene
9775	EIF4A3	Gene
9776	ATG13	Gene
98	ACYP2	Gene
9852	EPM2AIP1	Gene
9855	FARP2	Gene
9861	PSMD6	Gene
9875	URB1	Gene
9927	MFN2	Gene
993	CDC25A	Gene
994	CDC25B	Gene
9949	AMMECR1	Gene
9951	HS3ST4	Gene
9953	HS3ST3B1	Gene
9958	USP15	Gene
9970	NR1I3	Gene
9984	THOC1	Gene
999	CDH1	Gene
10001	MED6	Gene
100034363	TMSB15B2	Gene
100041294	SUPT4B	Gene
100043902	SIX3OS1	Gene
100043911	PPP4R1L-PS	Gene
10010	TANK	Gene
100101490	MCTS2	Gene
100124700	HOTAIR	Gene
100126334	MIR885	Gene
100127206	MINAR2	Gene
100128731	OST4	Gene
10013	HDAC6	Gene
100130890	TSTD3	Gene
100131244	ANKRD63	Gene
100131755	ARMCX4	Gene
100136658	PPARB	Gene
10014	HDAC5	Gene
100162101	SEP15	Gene
100170129	N6AMT2	Gene
100170841	EPOP	Gene
10018	BCL2L11	Gene
1002	CDH4	Gene
100286721	PVRL1	Gene
100302145	MIR1247	Gene
100302524	MYEOV2	Gene
100331995	GAREML	Gene
100390120	MNF1	Gene
1004	CDH6	Gene
10049	DNAJB6	Gene
10050	SLC17A4	Gene
100500847	MIR3615	Gene
100502825	RPL37RT	Gene
100504207	ARHGAP33OS	Gene
100506013	APELA	Gene
100506311	HOTAIRM1	Gene
100507217	CHASERR	Gene
100507420	LINC01605	Gene
100507421	TMEM178B	Gene
10054	UBA2	Gene
10062	NR1H3	Gene
10066	SCAMP2	Gene
10075	HUWE1	Gene
10076	PTPRU	Gene
100861531	RN45S	Gene
10094	ARPC3	Gene
10095	ARPC1B	Gene
10096	ACTR3	Gene
10097	ACTR2	Gene
10099	TSPAN3	Gene
10100	TSPAN2	Gene
10105	PPIF	Gene
10107	TRIM10	Gene
10131	TRAP1	Gene
10134	BCAP31	Gene
10142	AKAP9	Gene
10150	MBNL2	Gene
10156	RASA4	Gene
10160	FARP1	Gene
10162	LPCAT3	Gene
10166	SLC25A15	Gene
10174	SORBS3	Gene
10178	TENM1	Gene
10181	RBM5	Gene
10188	TNK2	Gene
101929052	LINC00836	Gene
10199	MPHOSPH10	Gene
1020	CDK5	Gene
10204	NUTF2	Gene
10213	PSMD14	Gene
10221	TRIB1	Gene
10228	STX6	Gene
10231	RCAN2	Gene
10237	SLC35B1	Gene
10243	GPHN	Gene
10248	POP7	Gene
10251	SPRY3	Gene
10266	RAMP2	Gene
10268	RAMP3	Gene
102723167	MIR133A1HG	Gene
10278	EFS	Gene
102848045	PPAP2B	Gene
10287	RGS19	Gene
102873401	SOGA2	Gene
10290	SPEG	Gene
10297	APC2	Gene
10312	TCIRG1	Gene
103140	GSTT3	Gene
10317	B3GALT5	Gene
10320	IKZF1	Gene
10330	CNPY2	Gene
10346	TRIM22	Gene
10347	ABCA7	Gene
10369	CACNG2	Gene
10376	TUBA1B	Gene
1038	CDR1	Gene
10381	TUBB3	Gene
10382	TUBB4A	Gene
10383	TUBB4B	Gene
103910	MYL12B	Gene
10395	DLC1	Gene
10396	ATP8A1	Gene
10399	RACK1	Gene
10404	CPQ	Gene
10406	WFDC2	Gene
10409	BASP1	Gene
10411	RAPGEF3	Gene
10413	YAP1	Gene
10420	TESK2	Gene
10432	RBM14	Gene
10438	C1D	Gene
10439	OLFM1	Gene
10449	ACAA2	Gene
10461	MERTK	Gene
10462	CLEC10A	Gene
10469	TIMM44	Gene
1047	CLGN	Gene
10486	CAP2	Gene
10487	CAP1	Gene
10488	CREB3	Gene
10492	SYNCRIP	Gene
10493	VAT1	Gene
10509	SEMA4B	Gene
10525	HYOU1	Gene
10526	IPO8	Gene
10527	IPO7	Gene
10536	P3H3	Gene
10537	UBD	Gene
10540	DCTN2	Gene
10555	AGPAT2	Gene
10557	RPP38	Gene
10573	MRPL28	Gene
10576	CCT2	Gene
10577	NPC2	Gene
105833	CCDC65	Gene
10589	DRAP1	Gene
1059	CENPB	Gene
10608	MXD4	Gene
10612	TRIM3	Gene
10614	HEXIM1	Gene
10616	RBCK1	Gene
10630	PDPN	Gene
10634	GAS2L1	Gene
10651	MTX2	Gene
10652	YKT6	Gene
10654	PMVK	Gene
106648	CYP4F15	Gene
10672	GNA13	Gene
10675	CSPG5	Gene
10681	GNB5	Gene
10686	CLDN16	Gene
1070	CETN3	Gene
1072	CFL1	Gene
10723	SLC12A7	Gene
10724	OGA	Gene
10728	PTGES3	Gene
10735	STAG2	Gene
10758	TRAF3IP2	Gene
10763	NES	Gene
10768	AHCYL1	Gene
10771	ZMYND11	Gene
10772	SRSF10	Gene
10776	ARPP19	Gene
10777	ARPP21	Gene
10788	IQGAP2	Gene
10799	RPP40	Gene
10803	CCR9	Gene
10808	HSPH1	Gene
10811	NOXA1	Gene
10815	CPLX1	Gene
10844	TUBGCP2	Gene
10849	POLR1G	Gene
10867	TSPAN9	Gene
10868	USP20	Gene
10891	PPARGC1A	Gene
109	ADCY3	Gene
10901	DHRS4	Gene
10908	PNPLA6	Gene
10914	PAPOLA	Gene
10923	SUB1	Gene
10928	RALBP1	Gene
10933	MORF4L1	Gene
10955	SERINC3	Gene
10957	PNRC1	Gene
10961	ERP29	Gene
10963	STIP1	Gene
10965	ACOT2	Gene
10971	YWHAQ	Gene
10978	CLP1	Gene
10979	FERMT2	Gene
10980	COPS6	Gene
10982	MAPRE2	Gene
10984	KCNQ1OT1	Gene
10999	SLC27A4	Gene
11011	TLK2	Gene
11013	TMSB15A	Gene
11015	KDELR3	Gene
11017	SNRNP27	Gene
11035	RIPK3	Gene
11041	B4GAT1	Gene
11051	NUDT21	Gene
11057	ABHD2	Gene
11075	STMN2	Gene
11078	TRIOBP	Gene
1108	CHD4	Gene
11098	PRSS23	Gene
11102	RPP14	Gene
11104	KATNA1	Gene
11112	HIBADH	Gene
11123	RCAN3	Gene
11127	KIF3A	Gene
1113	CHGA	Gene
11141	IL1RAPL1	Gene
11145	PLAAT3	Gene
11151	CORO1A	Gene
11156	PTP4A3	Gene
11162	NUDT6	Gene
11170	FAM107A	Gene
11188	NISCH	Gene
11189	CELF3	Gene
11190	CEP250	Gene
11193	WBP4	Gene
112	ADCY6	Gene
11211	FZD10	Gene
11214	AKAP13	Gene
11215	AKAP11	Gene
11218	DDX20	Gene
11228	RASSF8	Gene
1123	CHN1	Gene
11244	ZHX1	Gene
112464	CAVIN3	Gene
112476	PRRT2	Gene
11250	GPR45	Gene
11252	PACSIN2	Gene
11258	DCTN3	Gene
112609	MRAP2	Gene
11264	PXMP4	Gene
11273	ATXN2L	Gene
11275	KLHL2	Gene
112755	STX1B	Gene
112770	GLMP	Gene
11285	B4GALT7	Gene
113	ADCY7	Gene
11309	SLCO2B1	Gene
113178	SCAMP4	Gene
113179	ADAT3	Gene
11328	FKBP9	Gene
11332	ACOT7	Gene
11333	PDAP1	Gene
11338	U2AF2	Gene
11341	SCRG1	Gene
113444	SMIM12	Gene
1135	CHRNA2	Gene
113746	CIMAP1A	Gene
1138	CHRNA5	Gene
113868	ACAA1A	Gene
1140	CHRNB1	Gene
114088	TRIM9	Gene
1141	CHRNB2	Gene
114112	TXNRD3	Gene
114569	MAL2	Gene
114757	CYGB	Gene
114786	XKR4	Gene
114789	SLC25A25	Gene
114792	KLHL32	Gene
114793	FMNL2	Gene
114795	TMEM132B	Gene
114798	SLITRK1	Gene
114800	CCDC85A	Gene
114818	KLHL29	Gene
114984	FLYWCH2	Gene
115	ADCY9	Gene
115098	CCDC124	Gene
115207	KCTD12	Gene
1153	CIRBP	Gene
115426	UHRF2	Gene
115703	ARHGAP33	Gene
1158	CKM	Gene
115825	WDFY2	Gene
116	ADCYAP1	Gene
116064	LRRC58	Gene
11607	AGTR1A	Gene
116150	NUS1	Gene
116154	PHACTR3	Gene
116173	CMTM5	Gene
116224	PABIR1	Gene
116228	COX20	Gene
116236	ABHD15	Gene
116443	GRIN3A	Gene
116461	TSEN15	Gene
116984	ARAP2	Gene
116985	ARAP1	Gene
116987	AGAP1	Gene
117	ADCYAP1R1	Gene
1175	AP2S1	Gene
117583	PARD3B	Gene
118	ADD1	Gene
118424	UBE2J2	Gene
118427	OLFM3	Gene
118460	EXOSC6	Gene
118487	CHCHD1	Gene
1185	CLCN6	Gene
118788	PIK3AP1	Gene
119032	BORCS7	Gene
11974	ATP6V0E	Gene
1198	CLK3	Gene
11997	AKR1B7	Gene
120	ADD3	Gene
120066	OR5P3	Gene
120103	SLC36A4	Gene
120114	FAT3	Gene
1207	CLNS1A	Gene
120892	LRRK2	Gene
12095	BGLAP3	Gene
12097	BGLAP2	Gene
121256	TMEM132D	Gene
121278	TPH2	Gene
121504	H4C16	Gene
121512	FGD4	Gene
121549	ASCL4	Gene
122618	PLD4	Gene
122622	ADSS1	Gene
122704	MRPL52	Gene
122706	PSMB11	Gene
122809	SOCS4	Gene
123041	SLC24A4	Gene
1235	CCR6	Gene
12351	CAR4	Gene
123920	CMTM3	Gene
124	ADH1A	Gene
124056	NOXO1	Gene
124222	PAQR4	Gene
124402	UBALD1	Gene
124535	HSF5	Gene
124739	USP43	Gene
124801	LSM12	Gene
124925	SEZ6	Gene
124975	GGT6	Gene
124997	WDR81	Gene
125	ADH1B	Gene
125058	TBC1D16	Gene
125170	MIEF2	Gene
126133	ALDH16A1	Gene
1266	CNN3	Gene
126792	B3GALT6	Gene
1269	CNR2	Gene
127	ADH4	Gene
1270	CNTF	Gene
127018	LYPLAL1	Gene
1271	CNTFR	Gene
12716	CKMT1	Gene
127253	TYW3	Gene
127544	RNF19B	Gene
127707	KLHDC7A	Gene
127833	SYT2	Gene
128218	TMEM125	Gene
128272	ARHGEF19	Gene
1284	COL4A2	Gene
128414	NKAIN4	Gene
128506	OCSTAMP	Gene
128553	TSHZ2	Gene
12869	COX8B	Gene
1287	COL4A5	Gene
1288	COL4A6	Gene
1290	COL5A2	Gene
129049	SGSM1	Gene
129080	EMID1	Gene
1291	COL6A1	Gene
1293	COL6A3	Gene
129642	MBOAT2	Gene
129685	TAF8	Gene
129880	BBS5	Gene
1299	COL9A3	Gene
1300	COL10A1	Gene
1301	COL11A1	Gene
130132	RFTN2	Gene
1302	COL11A2	Gene
1303	COL12A1	Gene
130574	LYPD6	Gene
13079	CYP21A1	Gene
13087	CYP2A5	Gene
13088	CYP2B10	Gene
13089	CYP2B13	Gene
13096	CYP2C37	Gene
13098	CYP2C39	Gene
13110	CYP2J6	Gene
13112	CYP3A11	Gene
13113	CYP3A13	Gene
13117	CYP4A10	Gene
13121	CYP51	Gene
131377	KLHL40	Gene
131474	CHCHD4	Gene
131870	NUDT16	Gene
1325	CORT	Gene
1327	COX4I1	Gene
132720	FAM241A	Gene
133686	NADK2	Gene
1337	COX6A1	Gene
1340	COX6B1	Gene
134147	CMBL	Gene
134492	NUDCD2	Gene
1345	COX6C	Gene
134510	UBLCP1	Gene
134548	SOWAHA	Gene
134549	SHROOM1	Gene
134728	IRAK1BP1	Gene
134829	CLVS2	Gene
1351	COX8A	Gene
135154	SDHAF4	Gene
13529	PRL8A2	Gene
135293	PM20D2	Gene
136	ADORA2B	Gene
1362	CPD	Gene
1363	CPE	Gene
