source	target	reference	reference_source
18133	GO:0060392	PMID:23653360	Gene Ontology (GO) - Experimental Evidence
19229	GO:0051897	PMID:12960403	Gene Ontology (GO) - Experimental Evidence
20186	GO:0019627	PMID:21757002	Gene Ontology (GO) - Experimental Evidence
20850	GO:0019530	PMID:18648510	Gene Ontology (GO) - Experimental Evidence
20851	GO:0019530	PMID:18648510	Gene Ontology (GO) - Experimental Evidence
21388	GO:0007267	PMID:22728936	Gene Ontology (GO) - Experimental Evidence
21388	GO:0060371	PMID:22728936	Gene Ontology (GO) - Experimental Evidence
21388	GO:0086054	PMID:22728936	Gene Ontology (GO) - Experimental Evidence
23830	GO:0098876	PMID:12974673	Gene Ontology (GO) - Experimental Evidence
50935	GO:0009988	PMID:12668675	Gene Ontology (GO) - Experimental Evidence
56351	GO:0007004	PMID:10197982	Gene Ontology (GO) - Experimental Evidence
56637	GO:0141068	PMID:21047779	Gene Ontology (GO) - Experimental Evidence
57746	GO:0141005	PMID:22020280	Gene Ontology (GO) - Experimental Evidence
57746	GO:0141006	PMID:23706823	Gene Ontology (GO) - Experimental Evidence
71062	GO:0060378	PMID:18951373	Gene Ontology (GO) - Experimental Evidence
71840	GO:0060378	PMID:18951373	Gene Ontology (GO) - Experimental Evidence
74319	GO:0044727	PMID:28930672	Gene Ontology (GO) - Experimental Evidence
75467	GO:0044727	PMID:28930672	Gene Ontology (GO) - Experimental Evidence
83433	GO:0035176	PMID:29752066	Gene Ontology (GO) - Experimental Evidence
228993	GO:1904669	PMID:23876310	Gene Ontology (GO) - Experimental Evidence
241035	GO:0045216	PMID:20875407	Gene Ontology (GO) - Experimental Evidence
241035	GO:0048754	PMID:20875407	Gene Ontology (GO) - Experimental Evidence
243961	GO:0098990	PMID:18272690	Gene Ontology (GO) - Experimental Evidence
330890	GO:0141005	PMID:22020280	Gene Ontology (GO) - Experimental Evidence
606496	GO:0141068	PMID:21047779	Gene Ontology (GO) - Experimental Evidence
100270744	GO:0010526	PMID:28292424	Gene Ontology (GO) - Experimental Evidence
171104	GO:0042311	PMID:23283935	Gene Ontology (GO) - Experimental Evidence
364601	GO:0001956	PMID:31862210	Gene Ontology (GO) - Experimental Evidence
