source	target	reference	reference_source
DED000651	3659	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	7157	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	5465	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	5467	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	5468	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	6932	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	6934	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	51176	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	83439	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	7421	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	2113	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	3175	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	4520	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	5080	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	5465	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	5467	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	5468	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	7421	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000446	1558	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000670	1733	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000821	3297	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000665	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000571	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000341	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000189	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000305	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000104	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000215	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000585	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000593	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000615	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000083	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000923	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000609	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000601	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000848	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000321	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000180	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000650	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000785	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000723	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000611	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000350	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000774	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000604	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000390	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000461	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000614	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000639	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000620	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000270	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000817	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000830	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000835	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000582	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000671	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000641	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000643	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000238	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000819	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000722	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000645	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
