source	target	reference	reference_source
43	GO:0048471	PMID:14766237	Gene Ontology (GO) - Experimental Evidence
47	GO:0005829	PMID:9116495	Gene Ontology (GO) - Experimental Evidence
47	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
47	GO:0070062	PMID:19056867|PMID:20458337|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
48	GO:0005737	PMID:1281544	Gene Ontology (GO) - Experimental Evidence
48	GO:0005783	PMID:16144863	Gene Ontology (GO) - Experimental Evidence
48	GO:0005794	PMID:16144863	Gene Ontology (GO) - Experimental Evidence
48	GO:0005829	PMID:1281544|PMID:16527810	Gene Ontology (GO) - Experimental Evidence
48	GO:0070062	PMID:19056867|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
49	GO:0005634	PMID:21630459	Gene Ontology (GO) - Experimental Evidence
50	GO:0005739	PMID:20833797	Gene Ontology (GO) - Experimental Evidence
50	GO:0005739	PMID:34800366	Gene Ontology (GO) - Experimental Evidence
51	GO:0005777	PMID:7876265|PMID:8117268|PMID:8943006|PMID:17881773	Gene Ontology (GO) - Experimental Evidence
51	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
52	GO:0005737	PMID:10940933	Gene Ontology (GO) - Experimental Evidence
52	GO:0009898	PMID:10940933	Gene Ontology (GO) - Experimental Evidence
52	GO:0070062	PMID:19056867|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
53	GO:0005764	PMID:3160696	Gene Ontology (GO) - Experimental Evidence
53	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
53	GO:0070062	PMID:19056867|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
55	GO:0005615	PMID:10639192|PMID:15280042	Gene Ontology (GO) - Experimental Evidence
55	GO:0005615	PMID:22389722	Gene Ontology (GO) - Experimental Evidence
55	GO:0005634	PMID:21630459	Gene Ontology (GO) - Experimental Evidence
55	GO:0005765	PMID:17897319	Gene Ontology (GO) - Experimental Evidence
55	GO:0005886	PMID:17658863	Gene Ontology (GO) - Experimental Evidence
55	GO:0070062	PMID:19056867|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
56	GO:0001669	PMID:-	Gene Ontology (GO) - Experimental Evidence
58	GO:0001725	PMID:15198992	Gene Ontology (GO) - Experimental Evidence
58	GO:0005615	PMID:23580065	Gene Ontology (GO) - Experimental Evidence
58	GO:0005865	PMID:15198992	Gene Ontology (GO) - Experimental Evidence
58	GO:0005884	PMID:12849983	Gene Ontology (GO) - Experimental Evidence
58	GO:0015629	PMID:15198992	Gene Ontology (GO) - Experimental Evidence
58	GO:0030017	PMID:1423520	Gene Ontology (GO) - Experimental Evidence
